t_s,current_A,voltage_V,cell_heat_W,soc,cell_temperature_K,coolant_inlet_K,coolant_outlet_K,module_heat_removed_W
4997522.880001234,0.0,4.042080001281292,0.0,0.8000000000000067,296.39708679507964,296.3970859999876,296.3970859999876,0.0
4997525.760002468,0.0,4.042080001281292,0.0,0.8000000000000067,296.39708679507964,296.3970859999876,296.3970859999876,0.0
4997531.520004936,0.0,4.042080001281292,0.0,0.8000000000000067,296.39708679507964,296.3970859999876,296.3970859999876,0.0
4997543.040009871,0.0,4.042080001281292,0.0,0.8000000000000067,296.39708679507964,296.3970859999876,296.3970859999876,0.0
4997566.080019741,0.0,4.042080001281292,0.0,0.8000000000000067,296.39708679507964,296.3970859999876,296.3970859999876,0.0
4997612.160039483,0.0,4.042080001281292,0.0,0.8000000000000067,296.39708679507964,296.3970859999876,296.3970859999876,0.0
4997704.320078965,0.0,4.042080001281294,0.0,0.8000000000000067,296.39708679507964,296.3970859999876,296.3970859999876,0.0
4997880.0,0.0,4.042080001281294,0.0,0.8000000000000067,296.39708679507964,296.3970859999876,296.3970859999876,0.0
4997882.520001234,0.0,4.042080001281294,0.0,0.8000000000000067,296.39708679507964,296.3970859999876,296.3970859999876,0.0
4997885.040002468,0.0,4.042080001281294,0.0,0.8000000000000067,296.39708679507964,296.3970859999876,296.3970859999876,0.0
4997890.080004935,0.0,4.042080001281294,0.0,0.8000000000000067,296.39708679507964,296.3970859999876,296.3970859999876,0.0
4997900.16000987,0.0,4.042080001281294,0.0,0.8000000000000067,296.39708679507964,296.3970859999876,296.3970859999876,0.0
4997920.320019742,0.0,4.042080001281294,0.0,0.8000000000000067,296.39708679507964,296.3970859999876,296.3970859999876,0.0
